Label,date,open,high,low,close,volume
BA,19-07-1962,0.6719,0.6805,0.6678,0.6741,364409
BA,20-07-1962,0.6741,0.6913,0.6741,0.6891,425007
BA,23-07-1962,0.6891,0.6999,0.6827,0.6827,291600
BA,24-07-1962,0.6827,0.6827,0.6719,0.6764,267209
BA,25-07-1962,0.6741,0.6805,0.6741,0.6764,194400
BA,26-07-1962,0.6764,0.6849,0.6569,0.6764,449398
BA,27-07-1962,0.6764,0.6891,0.6741,0.6805,425007
BA,30-07-1962,0.6849,0.6956,0.6849,0.6956,261012
BA,31-07-1962,0.6977,0.7171,0.6977,0.7042,1008207
BA,01-08-1962,0.6999,0.7171,0.6999,0.7042,279207
BA,02-08-1962,0.7042,0.715,0.6977,0.7042,685989
BA,03-08-1962,0.7042,0.7107,0.6999,0.7042,595198
BA,06-08-1962,0.6956,0.6956,0.6633,0.6678,916991
BA,07-08-1962,0.6633,0.6633,0.6527,0.6592,753209
BA,08-08-1962,0.6569,0.6764,0.6569,0.6764,692398
BA,09-08-1962,0.6741,0.6741,0.6633,0.6678,522207
BA,10-08-1962,0.6678,0.6764,0.6547,0.6633,923400
BA,13-08-1962,0.6633,0.6741,0.6633,0.6678,583200
BA,14-08-1962,0.6719,0.6913,0.6719,0.6891,1190609
BA,15-08-1962,0.6891,0.6999,0.6784,0.6935,996209
BA,16-08-1962,0.6935,0.7299,0.6891,0.7214,2211209
BA,17-08-1962,0.7236,0.7621,0.7236,0.7471,2946011
BA,20-08-1962,0.7471,0.7535,0.7236,0.7236,1239209
BA,21-08-1962,0.7236,0.7428,0.7236,0.7385,722591
BA,22-08-1962,0.7385,0.7428,0.7236,0.7385,722591
BA,23-08-1962,0.7385,0.7579,0.7277,0.7277,1099211
BA,24-08-1962,0.7277,0.7322,0.7214,0.7214,783189
BA,27-08-1962,0.7214,0.7236,0.6999,0.7107,2071211
BA,28-08-1962,0.7085,0.7085,0.6913,0.6956,680400
BA,29-08-1962,0.6956,0.6977,0.6913,0.6977,449398
BA,30-08-1962,0.6977,0.6977,0.6805,0.6827,625391
BA,31-08-1962,0.6827,0.6977,0.6827,0.6956,692398
BA,04-09-1962,0.6956,0.6999,0.6805,0.6805,656009
BA,05-09-1962,0.6805,0.6913,0.6805,0.6827,516011
BA,06-09-1962,0.6827,0.6913,0.6827,0.6849,376407
BA,07-09-1962,0.6849,0.6913,0.6827,0.6827,540189
BA,10-09-1962,0.6827,0.687,0.6805,0.6849,157798
BA,11-09-1962,0.6891,0.7191,0.6891,0.7062,685989
BA,12-09-1962,0.7062,0.7128,0.6999,0.7021,486000
