Label,date,open,high,low,close,volume
GOOGL,19-08-2004,50.1598,52.1911,48.1286,50.3228,44659000
GOOGL,20-08-2004,50.6614,54.7089,50.4056,54.3227,22834300
GOOGL,23-08-2004,55.5515,56.9157,54.6938,54.8694,18256100
GOOGL,24-08-2004,55.7922,55.9728,51.9454,52.5974,15247300
GOOGL,25-08-2004,52.5422,54.1672,52.1008,53.1641,9188600
GOOGL,26-08-2004,52.6375,54.1421,52.492,54.1221,7094800
GOOGL,27-08-2004,54.2174,54.4782,53.0086,53.2393,6211700
GOOGL,30-08-2004,52.803,52.9083,51.1629,51.1629,5196700
GOOGL,31-08-2004,51.3184,52.0156,51.2382,51.3435,4917800
GOOGL,01-09-2004,51.509,51.6444,49.9893,50.2802,9138200
GOOGL,02-09-2004,49.6984,51.3435,49.6232,50.9122,15118600
GOOGL,03-09-2004,50.6313,51.0275,49.8138,50.1598,5152400
GOOGL,07-09-2004,50.6614,51.1579,49.9592,50.9473,5847500
GOOGL,08-09-2004,50.526,51.6745,50.4056,51.3084,4985600
GOOGL,09-09-2004,51.4087,51.514,50.6564,51.3134,4061700
GOOGL,10-09-2004,50.8921,53.445,50.8068,52.8281,8698800
GOOGL,13-09-2004,53.4801,54.3728,53.3948,53.9164,7844100
GOOGL,14-09-2004,53.8863,56.1734,53.5603,55.9176,10828900
GOOGL,15-09-2004,55.4512,57.2919,55.2706,56.1734,10713000
GOOGL,16-09-2004,56.3439,58.0793,55.9979,57.1615,9266300
GOOGL,17-09-2004,57.3871,58.9269,56.9508,58.9269,9472500
GOOGL,20-09-2004,58.6561,60.9883,58.5658,59.8648,10628700
GOOGL,21-09-2004,60.2861,60.3964,58.9369,59.1024,7228700
GOOGL,22-09-2004,58.9068,60.0203,58.5858,59.3733,7581200
GOOGL,23-09-2004,59.604,61.5049,58.6912,60.5971,8535600
GOOGL,24-09-2004,60.6723,62.2421,60.0654,60.1005,9123400
GOOGL,27-09-2004,59.9651,60.6272,59.0824,59.3131,7066100
GOOGL,28-09-2004,60.7626,63.8972,60.2911,63.6264,16929000
GOOGL,29-09-2004,63.4609,67.719,63.3104,65.7429,30516400
GOOGL,30-09-2004,65.1506,66.3548,64.6997,65.0007,13758000
GOOGL,01-10-2004,65.6025,67.3278,64.6496,66.4953,15124800
GOOGL,04-10-2004,67.8469,68.6469,67.2225,67.7391,13022700
GOOGL,05-10-2004,67.5385,69.4795,66.3247,69.3992,14973200
GOOGL,06-10-2004,69.0481,69.4394,68.2106,68.7522,13381400
GOOGL,07-10-2004,68.4914,70.1566,68.4864,69.64,14115000
GOOGL,08-10-2004,69.5798,70.0563,68.7221,69.0782,11069500
GOOGL,11-10-2004,68.7171,69.645,67.1322,67.8394,10472100
GOOGL,12-10-2004,67.4532,69.0181,66.9065,68.9127,11665500
GOOGL,13-10-2004,71.8418,71.9972,70.2569,70.6681,19766200
GOOGL,14-10-2004,70.7283,71.4104,69.4945,71.2198,10442100
GOOGL,15-10-2004,72.6994,72.9753,71.1948,72.2781,13194700
GOOGL,18-10-2004,71.7816,74.831,70.8236,74.8109,14036300
GOOGL,19-10-2004,75.483,76.436,73.9031,74.199,18109800
GOOGL,20-10-2004,74.199,74.7257,70.0161,70.4625,22722600
GOOGL,21-10-2004,72.2881,75.2974,71.0293,74.9213,29149800
GOOGL,22-10-2004,85.4814,90.3639,82.294,86.482,73710000
GOOGL,25-10-2004,88.4129,97.516,86.5421,93.9901,65462800
GOOGL,26-10-2004,93.5132,96.6183,90.2787,91.1815,44569500
GOOGL,27-10-2004,91.5371,95.0534,91.1664,93.2729,26686200
GOOGL,28-10-2004,93.6039,97.496,93.0874,96.9493,29663900
GOOGL,29-10-2004,99.7429,100.2846,95.5951,95.6152,42282600
GOOGL,01-11-2004,97.0496,99.141,95.9311,98.3185,24425300
GOOGL,02-11-2004,99.6727,99.9335,96.9693,97.7367,22669900
GOOGL,03-11-2004,99.4018,101.1121,95.6703,96.1317,27749600
GOOGL,04-11-2004,94.4165,95.4948,91.9589,92.636,28790300
GOOGL,05-11-2004,91.2818,91.4322,84.536,84.9372,39626500
GOOGL,08-11-2004,85.6945,87.9916,84.9623,86.5421,22361200
GOOGL,09-11-2004,87.3195,87.8713,82.8909,84.6112,22106200
GOOGL,10-11-2004,85.5992,86.5271,83.4225,84.1899,21266700
GOOGL,11-11-2004,84.9221,92.1595,84.0444,91.7934,29941000
GOOGL,12-11-2004,92.9018,95.1939,88.9747,91.2818,33458700
GOOGL,15-11-2004,90.5044,94.4516,89.6517,92.7212,23779100
GOOGL,16-11-2004,87.465,90.0129,85.6795,86.5396,41792900
GOOGL,17-11-2004,84.7717,89.0248,84.7617,86.5171,36229500
GOOGL,18-11-2004,85.4638,87.48,83.1216,84.0294,33225900
GOOGL,19-11-2004,84.7917,85.2532,83.5178,84.9623,17521000
GOOGL,22-11-2004,84.561,85.0124,80.9047,82.8056,24711600
GOOGL,23-11-2004,84.2175,85.6795,83.5078,84.0194,24801700
GOOGL,24-11-2004,87.6907,88.8794,86.5221,87.6506,30531400
GOOGL,26-11-2004,88.1722,90.2937,87.9314,89.9727,12947200
GOOGL,29-11-2004,90.4066,91.7582,89.0298,90.8053,21311800
GOOGL,30-11-2004,90.6298,91.7833,90.4041,91.2717,15384600
GOOGL,01-12-2004,91.1664,91.5326,90.053,90.2586,15712400
GOOGL,02-12-2004,90.2285,91.036,89.5514,89.9778,12509200
GOOGL,03-12-2004,90.2787,90.8103,89.075,90.4793,11726600
GOOGL,06-12-2004,89.8423,90.6298,88.2825,88.4179,12495400
GOOGL,07-12-2004,88.2725,88.3728,85.5391,85.9804,13728000
GOOGL,08-12-2004,85.5491,87.1089,84.6262,85.2532,15068500
GOOGL,09-12-2004,85.3886,87.0186,84.4958,86.9835,15292600
